time,distance,speed,first,second,third
5.599996,3.019366,0.693965,1.646533,55.59898,-71.95923
5.619996,3.035566,0.8100033,1.861703,57.16684,-73.66589
5.639996,3.052478,0.845623,2.024265,58.75172,-75.57022
5.659996,3.068137,0.7829189,2.173279,59.75262,-77.53998
5.679996,3.081959,0.6911278,2.329414,60.0582,-79.52936
5.699996,3.09569,0.6865263,2.464886,60.64038,-81.52179
5.719995,3.109659,0.6984472,2.417699,60.68199,-82.46564
5.739995,3.122545,0.6443262,2.307588,59.89278,-83.05164
5.759995,3.13491,0.6182194,2.178955,58.71477,-83.51974
5.779995,3.147081,0.6085634,2.045691,57.27522,-83.94971
5.799995,3.159483,0.6201029,1.91071,55.71907,-84.36713
5.819995,3.171953,0.6235123,1.640621,53.58169,-84.26422
5.839995,3.184813,0.6429672,1.326363,51.21252,-83.98523
5.859995,3.198088,0.6637573,0.9946227,48.69218,-83.64795
5.879995,3.211836,0.6874084,0.6596479,46.05341,-83.2919
5.899995,3.226067,0.7115602,0.3244429,43.30336,-82.92963
5.919995,3.240593,0.7262945,-0.1493225,39.58006,-81.4798
5.939995,3.255101,0.7253885,-0.670105,35.3022,-79.66049
5.959995,3.268769,0.683403,-1.203796,30.36882,-77.72025
5.979995,3.281473,0.6352186,-1.751282,25.07755,-75.73981
5.999995,3.292256,0.5391359,-2.297241,19.04492,-73.7467
6.019995,3.302648,0.5196095,-1.943054,12.32911,-71.56418
6.039995,3.312104,0.4728079,-1.474304,12.91329,-72.24567
6.059995,3.32189,0.4893064,-0.9132385,13.6089,-70.40567
6.079995,3.333103,0.5606413,-0.08703613,13.96594,-67.05609
6.099995,3.345954,0.6425381,0.7996883,14.81391,-63.98105
6.119995,3.360415,0.723052,1.442183,16.64638,-62.20102
6.139995,3.375748,0.7666349,1.994113,18.68648,-60.69122
6.159995,3.391506,0.7879257,2.522525,20.64127,-59.11487
6.179995,3.407642,0.8067846,2.978784,22.87644,-57.92004
6.199995,3.423872,0.8115053,3.439628,25.15406,-56.72897
6.219995,3.439259,0.7693291,3.494159,27.17344,-55.54538
6.239995,3.453018,0.6879807,3.319723,28.50652,-54.39325
6.259995,3.466008,0.6494999,3.127901,29.36956,-52.8728
6.279995,3.478538,0.6264687,2.940071,30.01737,-51.17908
6.299995,3.490644,0.6053209,2.763172,30.52583,-49.47699
6.319995,3.502614,0.5984783,2.543942,31.43654,-48.49811
6.339995,3.513836,0.5611181,2.301536,32.32222,-47.94916
6.359995,3.524702,0.5433083,2.032748,33.09222,-47.45135
6.379995,3.535401,0.5349398,1.769756,33.78969,-46.94879
6.399995,3.546047,0.5322933,1.521378,34.45678,-46.49866
6.419995,3.556456,0.5204678,1.153109,35.87321,-47.24295
6.439995,3.566216,0.4879713,0.6677738,37.53801,-48.82547
6.459995,3.575415,0.4599571,0.299452,39.00004,-50.15231
6.479995,3.583613,0.4099131,-0.6870728,40.77828,-51.58725
6.499995,3.59072,0.3553391,-1.511749,43.31043,-53.34164
6.519995,3.597453,0.336647,-1.542725,46.29844,-55.24289
6.539995,3.603113,0.2830029,-1.270355,48.92167,-57.21313
6.559995,3.608088,0.2487898,-0.9122314,51.21818,-59.20413
6.579995,3.613261,0.2586365,-0.5570374,53.16492,-61.19754
6.599995,3.618804,0.2771378,-0.1794128,54.72533,-63.19476
6.619995,3.625415,0.3305674,0.4776848,55.22996,-64.64142
6.639995,3.633632,0.4108191,1.233321,55.45203,-65.89899
6.659995,3.644302,0.5335331,2.019605,55.75704,-67.09393
6.679995,3.657557,0.6627083,2.811925,56.25372,-68.26813
6.699995,3.673396,0.791955,3.609022,56.94284,-69.43591
6.719995,3.691215,0.8909464,3.85211,58.35872,-70.82953
6.739995,3.708959,0.8872271,3.883832,59.55071,-72.29984
6.759995,3.724744,0.789237,3.853455,59.90564,-73.79605
6.779994,3.737621,0.6438732,3.801514,58.95086,-75.29996
6.799994,3.751048,0.6713152,3.746233,58.52459,-76.79895
6.819994,3.765336,0.7144213,3.845373,58.3848,-77.81079
6.839994,3.779546,0.7105112,4.02028,58.0547,-78.66077
6.859994,3.792624,0.653863,4.214322,57.09487,-79.45383
6.879994,3.804947,0.616169,4.415775,55.7719,-80.22861
6.899994,3.816912,0.5982399,4.618988,54.20874,-80.99762
6.919994,3.828857,0.5972624,4.581384,52.33279,-81.47656
6.939994,3.841039,0.6091118,4.458381,50.37216,-81.85767
6.959994,3.853647,0.6304026,4.307374,48.31991,-82.20639
6.979994,3.866697,0.6524801,4.150396,46.22271,-82.54456
6.999994,3.880151,0.6727219,3.987337,43.98922,-82.87897
7.019994,3.893921,0.6884813,3.659258,41.00175,-82.2254
7.039994,3.908137,0.7108212,3.270608,37.60548,-81.23669
7.059994,3.92278,0.7321358,2.856829,33.87896,-80.13788
7.079994,3.937877,0.7548332,2.440016,29.90256,-79.00293
7.099994,3.951868,0.6995678,2.007142,25.23363,-77.85596
7.119994,3.96391,0.6020784,1.801952,18.95847,-76.1441
7.139994,3.977259,0.6674528,1.627339,12.55082,-74.23755
7.159994,3.989671,0.6206036,1.391703,13.12707,-74.94812
7.179994,4.000813,0.5571127,1.191583,14.03536,-73.71588
7.199994,4.011999,0.5593061,1.122898,14.06454,-70.39734
7.219994,4.024206,0.6103516,1.529363,14.47124,-67.40942
7.239994,4.037564,0.6679058,2.106882,15.46679,-65.12433
7.259994,4.051838,0.7136822,2.72262,16.83737,-63.26282
7.279994,4.066908,0.7534981,3.327042,18.48401,-61.60651
7.299994,4.082795,0.7943392,3.928793,20.26988,-60.01425
7.319994,4.099285,0.8244991,4.135911,22.46875,-58.89771
7.339994,4.115509,0.8112192,4.183501,24.88786,-58.185
7.359994,4.130822,0.7656336,4.213525,27.30181,-57.58426
7.379994,4.145162,0.7169962,4.351639,29.40541,-56.78418
7.399994,4.158455,0.6646633,4.496173,31.08238,-55.79074
7.419994,4.170811,0.6177902,4.559032,32.36209,-54.76227
7.439994,4.182577,0.5883217,4.549264,33.48704,-53.7843
7.459994,4.193901,0.5661964,4.516629,34.52902,-52.86325
7.479994,4.204841,0.5470037,4.482344,35.52291,-52.00018
7.499994,4.215353,0.5255938,4.467473,36.46185,-51.17615
7.519994,4.22569,0.5168438,4.447214,36.98181,-49.88446
7.539994,4.236292,0.5301237,4.324443,37.24295,-48.14651
7.559994,4.247393,0.5550385,4.11476,37.36903,-46.2814
7.579994,4.25918,0.589323,3.789671,37.55723,-44.5264
7.599994,4.271726,0.6273031,3.460931,37.74858,-42.79102
7.619994,4.284509,0.6391525,2.778915,39.80534,-43.4173
7.639994,4.296775,0.613308,2.384564,41.90219,-45.10547
7.659994,4.307963,0.5594015,2.012993,44.24537,-47.00473
7.679994,4.317005,0.4520893,1.289598,47.19433,-48.73337
7.699994,4.32433,0.3662586,0.6964654,50.58545,-50.64011
7.719994,4.330976,0.3323317,0.3147541,54.30564,-52.61078
7.739994,4.336512,0.2767801,0.01666607,57.59028,-54.60303
7.759994,4.34155,0.2519131,-0.2615662,60.22838,-56.60037
