time,distance,speed,first,second,third
5.679996,3.04687,0.7419109,3.697425,29.14144,-77.85001
5.699996,3.062401,0.776577,4.096519,29.11023,-76.00226
5.719995,3.077516,0.7557154,4.423956,29.47489,-74.52625
5.739995,3.091613,0.7048607,4.692227,30.07961,-73.17429
5.759995,3.103824,0.6105423,4.861431,30.94411,-72.56317
5.779995,3.114585,0.5380869,5.050242,32.1524,-72.39929
5.799995,3.124334,0.4874229,5.686934,33.0012,-71.26334
5.819995,3.133202,0.4434109,6.533361,33.64732,-69.87366
5.839995,3.141806,0.4301786,7.446301,34.14805,-68.39914
5.859995,3.15045,0.432229,8.194221,34.72754,-67.09473
5.879995,3.159279,0.441432,8.849585,35.27805,-65.97491
5.899995,3.168612,0.4666328,9.224222,35.2103,-64.60037
5.919995,3.17898,0.5184412,9.495171,34.86397,-63.88034
5.939995,3.191096,0.6057978,9.485376,33.87399,-63.0993
5.959995,3.205022,0.6962776,9.31455,32.45031,-62.27057
5.979995,3.220751,0.7864475,9.090826,31.53433,-61.72946
5.999995,3.238019,0.8634329,8.767473,30.74274,-61.25745
6.019995,3.256191,0.9085894,8.309225,31.27608,-60.98724
6.039995,3.274397,0.9102821,7.615611,33.24237,-61.06952
6.059995,3.292491,0.904727,6.684799,35.19659,-61.01709
6.079995,3.309241,0.8374691,5.489741,36.96802,-61.06851
6.099995,3.324677,0.7717848,4.308054,38.3376,-61.0705
6.119995,3.33931,0.7316589,2.903237,39.54697,-60.51987
6.139995,3.353699,0.7194757,1.544106,40.69654,-59.64496
6.159995,3.368116,0.7208586,0.2690538,41.80344,-58.77893
6.179995,3.38307,0.7477045,-0.8613892,42.95652,-57.82764
6.199995,3.398914,0.7921696,-1.958771,44.30821,-56.99435
6.219995,3.415004,0.8044958,-2.849396,46.0359,-56.44434
6.239995,3.430951,0.7973671,-3.667969,47.7027,-56.04709
6.259995,3.44648,0.7764578,-4.333893,48.90102,-55.36023
6.279995,3.462177,0.7848501,-4.901489,49.78709,-54.41275
6.299995,3.478249,0.8035898,-5.29715,50.64734,-53.28992
6.319995,3.493962,0.7856369,-5.455688,52.21165,-53.29825
6.339995,3.506886,0.6461859,-4.826355,54.34978,-53.84763
6.359995,3.516731,0.4922628,-4.418152,56.87965,-54.82315
6.379995,3.523468,0.3368378,-4.476685,58.95895,-55.94815
6.399995,3.528913,0.272274,-4.611237,60.7572,-57.13391
6.419995,3.533665,0.2375841,-4.892548,61.69244,-58.08917
6.439995,3.53793,0.2132416,-5.195465,62.10473,-58.97836
6.459995,3.541608,0.1839161,-5.494507,62.41424,-59.84467
6.479995,3.544466,0.1429081,-5.911865,62.81298,-60.69995
6.499995,3.547053,0.1293659,-6.595825,63.37688,-61.54462
6.519995,3.549959,0.1452923,-7.462708,62.88506,-62.09058
6.539995,3.553773,0.190711,-8.767334,61.80413,-62.55234
6.559995,3.559835,0.3030777,-10.31424,60.5805,-62.98489
6.579995,3.568542,0.4353523,-12.20471,59.29775,-63.40598
6.599995,3.580413,0.5935669,-14.38101,57.99384,-63.82327
6.619995,3.595293,0.7439852,-16.73361,57.44859,-64.83792
6.639995,3.612172,0.8439541,-19.25592,57.0878,-66.05298
6.659995,3.628757,0.8292675,-21.75714,56.55319,-67.34232
6.679995,3.644239,0.7740736,-24.15411,56.03619,-68.65509
6.699995,3.658246,0.7003546,-26.33527,55.7174,-69.97141
6.719995,3.671038,0.6396055,-28.21753,56.54306,-71.5098
6.739995,3.68229,0.5625963,-30.05969,58.01789,-73.10565
6.759995,3.692198,0.49541,-31.9928,59.37892,-74.72977
6.779994,3.701282,0.4541874,-34.11292,60.39817,-76.37625
6.799994,3.709932,0.4325151,-36.22311,61.18912,-78.03598
6.819994,3.717921,0.3994226,-38.41623,60.50291,-78.7915
6.839994,3.724637,0.3357887,-40.4986,59.19571,-79.25729
6.859994,3.731053,0.320816,-42.96634,57.88198,-79.62201
6.879994,3.738031,0.3489256,-44.9632,56.97992,-79.93634
6.899994,3.747101,0.4534721,-45.41373,56.11386,-80.23145
6.919994,3.758665,0.5782127,-45.32861,54.99849,-80.31601
6.939994,3.773029,0.7181883,-44.74857,53.54352,-80.33307
6.959994,3.790059,0.851512,-43.85059,51.89915,-80.33246
6.979994,3.808571,0.9256124,-43.05109,50.19747,-80.32599
6.999994,3.826338,0.8883476,-41.38147,48.09237,-80.319
7.019994,3.841481,0.7571459,-39.2077,46.31252,-80.85699
7.039994,3.85458,0.6549358,-38.48453,45.72761,-81.55121
7.059994,3.866117,0.5768299,-37.35541,44.84083,-82.29294
7.079994,3.877196,0.5539894,-35.1279,42.60799,-83.08496
7.099994,3.88941,0.6106615,-32.96664,38.727,-83.92874
7.119994,3.902889,0.6739855,-30.90762,35.29208,-84.32233
7.139994,3.915313,0.6211758,-28.71976,32.42968,-84.53778
7.159994,3.927587,0.6137133,-26.68958,30.25265,-84.67642
7.179994,3.940155,0.6283998,-24.76639,28.28581,-84.78372
7.199994,3.953616,0.6730318,-22.98645,26.43447,-84.88446
7.219994,3.968178,0.7281303,-21.66199,25.19315,-83.82941
7.239994,3.983562,0.7691622,-20.56064,24.75432,-82.35226
7.259994,3.999488,0.7963419,-19.53329,24.69187,-80.73148
7.279994,4.015876,0.819397,-18.42813,24.71951,-79.0657
7.299994,4.032311,0.8217573,-17.18918,24.71728,-77.39069
7.319994,4.04778,0.773406,-15.57495,24.80796,-75.65979
7.339994,4.060493,0.6356716,-15.40857,26.10248,-75.56503
7.359994,4.07064,0.5073309,-15.22855,26.96793,-74.81451
7.379994,4.079082,0.4221439,-14.9545,27.09684,-72.6813
7.399994,4.08655,0.3733873,-14.86227,27.02567,-69.98541
7.419994,4.093503,0.347662,-14.81296,26.96089,-67.81567
7.439994,4.100245,0.3371,-14.65414,27.05656,-66.10815
7.459994,4.10703,0.3392458,-14.37558,27.29176,-64.58478
7.479994,4.114106,0.3537655,-13.9075,27.51889,-63.11121
7.499994,4.12173,0.3812075,-13.43042,27.90633,-61.70767
7.519994,4.130018,0.4144192,-12.64651,29.36032,-61.34409
7.539994,4.13929,0.4636049,-11.76437,30.52951,-60.9248
7.559994,4.149778,0.5243778,-11.03757,31.43273,-60.37735
7.579994,4.161467,0.5844355,-10.32935,32.57498,-60.09567
7.599994,4.174464,0.6498575,-9.799927,33.40677,-59.58768
7.619994,4.188871,0.7203579,-9.448212,34.18615,-58.80518
7.639994,4.204953,0.8040905,-9.235901,34.84871,-57.93799
7.659994,4.222527,0.8786917,-9.249298,35.52637,-57.05707
7.679994,4.240177,0.8825064,-9.662811,36.83296,-56.52399
7.699994,4.256557,0.8189917,-10.47333,38.58073,-56.76331
7.719994,4.271925,0.7684469,-11.26575,40.02773,-56.58588
7.739994,4.28696,0.7517338,-12.24142,41.2943,-56.14404
7.759994,4.301864,0.7452011,-13.37543,42.31444,-54.91391
7.779994,4.316984,0.7560015,-14.70322,43.67412,-53.85434
7.799994,4.332046,0.7530928,-16.1636,45.22648,-53.02249
7.819993,4.346447,0.7200718,-17.52869,46.41421,-52.18274
7.839993,4.360915,0.7233858,-18.78052,47.52364,-51.39865
7.859993,4.375288,0.7186651,-20.13107,48.56446,-50.46652
7.879993,4.389761,0.7236242,-21.62552,49.31497,-49.42383
7.899993,4.404469,0.7354259,-22.936,50.10549,-48.36975
7.919993,4.418713,0.7121563,-23.27396,51.53872,-48.59207
7.939993,4.430547,0.5917072,-22.21643,53.22241,-49.15396
