time,distance,speed,first,second,third
5.259996,3.172254,0.8378267,7.011302,33.73516,-75.92944
5.279996,3.18872,0.8232832,7.139478,32.47979,-75.10687
5.299996,3.204698,0.7989168,7.247942,32.83174,-74.02887
5.319996,3.219136,0.7219076,7.237905,33.4013,-72.73254
5.339996,3.231994,0.6428957,7.47327,33.6755,-71.47263
5.359996,3.2436,0.580287,7.750615,33.73079,-70.26517
5.379996,3.254291,0.5345583,7.83124,34.06312,-70.35052
5.399996,3.264648,0.517869,7.822581,34.07888,-70.89539
5.419996,3.274898,0.5124569,7.730087,33.91685,-71.58237
5.439996,3.28492,0.501132,7.501575,33.67255,-72.30319
5.459996,3.294877,0.4978418,7.232177,33.68746,-73.03317
5.479996,3.304678,0.4900455,7.470892,33.95912,-74.42529
5.499996,3.314297,0.4809618,7.846964,33.92746,-76.02643
5.519996,3.323932,0.4817486,8.279689,33.7423,-77.69666
5.539996,3.333905,0.4986286,8.703209,33.3717,-79.38846
5.559996,3.344445,0.5270243,9.200083,33.61447,-81.10718
5.579996,3.353605,0.4580021,10.29961,33.59721,-81.47299
5.599996,3.360416,0.3405333,10.98149,33.92582,-81.36554
5.619996,3.365912,0.2748013,11.401,34.31946,-81.17242
5.639996,3.371127,0.2607584,11.58345,34.39644,-80.95697
5.659996,3.376756,0.2814293,11.74963,34.15529,-80.71024
5.679996,3.381369,0.23067,11.38138,32.81254,-79.98422
5.699996,3.385446,0.203824,10.93652,32.9919,-79.16333
5.719995,3.388926,0.1740217,10.80387,33.45087,-78.29834
5.739995,3.392437,0.1755714,10.59348,33.83225,-77.4248
5.759995,3.396322,0.1942396,10.28993,34.06221,-76.48529
5.779995,3.399908,0.1792908,10.14561,33.69124,-75.63107
5.799995,3.404127,0.2109528,9.727967,32.92419,-74.35941
5.819995,3.409479,0.2675772,9.314624,31.96338,-72.67075
5.839995,3.416148,0.3334761,9.125399,30.95273,-70.65631
5.859995,3.424346,0.4098892,8.836781,30.02585,-68.46066
5.879995,3.43419,0.4922152,8.853558,30.61543,-67.33258
5.899995,3.445175,0.549221,8.803695,31.69651,-66.80463
5.919995,3.456607,0.5716324,8.70741,33.17088,-66.48285
5.939995,3.468098,0.5745411,8.509449,34.67309,-66.21075
5.959995,3.479737,0.5819559,7.830762,35.4178,-66.11511
5.979995,3.491358,0.5810499,7.251666,36.07166,-66.47076
5.999995,3.503048,0.5844831,6.822247,36.25611,-66.75153
6.019995,3.514937,0.5944729,6.467932,36.05468,-66.85089
6.039995,3.527281,0.6171942,6.211508,35.78352,-66.87772
6.059995,3.540184,0.645113,6.034711,35.61068,-66.92438
6.079995,3.552946,0.6381035,5.554776,35.59586,-67.02051
6.099995,3.56507,0.6062031,5.142634,34.95343,-66.76965
6.119995,3.576597,0.5763531,4.756745,33.53318,-65.93326
6.139995,3.587211,0.5306959,4.220066,33.71333,-66.04929
6.159995,3.596922,0.4855871,3.865633,33.97381,-66.13571
6.179995,3.606957,0.5017281,4.16976,34.30547,-66.99554
6.199995,3.618472,0.575757,4.713041,34.29336,-68.14758
6.219995,3.631758,0.6642818,5.243769,33.96852,-69.34845
6.239995,3.646366,0.7303953,5.83243,33.59266,-70.56769
6.259995,3.662509,0.8071661,6.463185,33.56094,-71.79022
6.279995,3.680005,0.8747816,7.101801,33.43766,-72.12238
6.299995,3.69822,0.9107828,7.712898,33.48547,-72.13736
6.319995,3.716699,0.9239197,8.283024,33.60029,-72.04095
6.339995,3.735168,0.9234428,8.806883,33.68205,-71.90826
6.359995,3.75346,0.9146452,9.28409,33.71419,-71.76624
6.379995,3.77124,0.8889675,9.645611,33.9603,-72.99228
6.399995,3.788353,0.8556843,10.00335,33.84542,-74.71982
6.419995,3.805129,0.8387804,10.41576,33.59254,-76.62668
6.439995,3.821799,0.8335114,10.85868,33.59739,-78.59918
6.459995,3.83847,0.8335114,11.31389,33.65662,-80.58658
6.479995,3.85289,0.7210493,12.40566,33.3451,-81.17084
6.499995,3.863537,0.5323172,13.36388,33.63087,-81.28729
6.519995,3.871884,0.4173517,13.89161,34.13495,-81.31561
6.539995,3.879361,0.3738642,14.21192,34.33639,-81.31317
6.559995,3.886814,0.3726482,14.63504,34.15177,-81.34705
6.579995,3.89344,0.3312826,14.8506,32.44743,-80.02997
6.599995,3.899317,0.2938747,15.04784,32.78979,-78.2908
6.619995,3.904698,0.2690554,15.20682,33.50489,-76.3548
6.639995,3.909791,0.2546072,15.38697,33.9427,-74.3667
6.659995,3.914546,0.2377748,15.44753,34.75779,-73.09686
6.679995,3.918908,0.2180815,15.29452,34.70163,-72.31421
6.699995,3.923888,0.2490282,15.00388,34.16329,-71.08368
6.719995,3.929761,0.2936363,14.66253,33.69194,-69.74826
6.739995,3.936332,0.3285408,14.27877,33.23624,-68.32367
6.759995,3.943409,0.3538609,13.81677,32.86946,-66.83267
6.779994,3.950875,0.373292,13.33572,33.56885,-66.31006
6.799994,3.95822,0.3672361,12.75893,34.80564,-66.38971
6.819994,3.965537,0.3658533,11.8831,35.28877,-66.71185
6.839994,3.973076,0.3769636,11.01934,35.73738,-67.41324
6.859994,3.980832,0.3878117,10.21127,36.04894,-68.1044
6.879994,3.987987,0.3577232,9.426581,35.73592,-68.03589
6.899994,3.994865,0.3439188,9.188884,35.51535,-67.67197
6.919994,4.001565,0.3350258,9.346863,35.5592,-67.24182
6.939994,4.00831,0.3372431,9.201392,35.14498,-66.80463
6.959994,4.015179,0.343442,8.922962,34.79317,-66.3768
6.979994,4.02252,0.3670216,8.386735,35.0137,-66.70679
6.999994,4.029984,0.3732204,7.348667,35.14941,-67.10699
7.019994,4.037953,0.3984451,6.416939,35.34426,-67.55859
7.039994,4.046551,0.4299164,5.730641,35.58127,-68.1102
7.059994,4.05576,0.4604578,5.118638,35.72598,-68.70251
7.079994,4.065072,0.4655838,4.562019,35.8569,-69.08893
7.099994,4.073657,0.429225,3.987349,35.05536,-68.83398
7.119994,4.081897,0.412035,3.567953,33.89949,-68.23462
7.139994,4.089742,0.3922224,3.398536,33.33533,-68.38879
7.159994,4.098311,0.4284859,3.540844,33.80465,-68.62613
7.179994,4.107633,0.4660606,4.065565,34.27948,-68.91776
7.199994,4.118319,0.5343199,4.757257,34.40931,-69.33035
7.219994,4.13038,0.6030321,5.364405,34.11951,-69.72354
7.239994,4.143062,0.6341219,5.914919,33.77794,-70.10553
7.259994,4.156467,0.6702662,6.381966,33.43385,-70.48224
7.279994,4.170101,0.6816626,6.609779,33.30305,-70.55444
7.299994,4.1833,0.6599426,6.707924,33.34035,-70.48932
7.319994,4.1958,0.6250143,6.863919,33.51224,-70.1947
7.339994,4.207016,0.560832,7.139539,33.62159,-70.10449
7.359994,4.216666,0.4824638,7.410174,33.26922,-69.66272
7.379994,4.225033,0.4183531,7.18772,34.25973,-71.16422
7.399994,4.232894,0.3930569,6.715647,34.20358,-72.8479
7.419994,4.240906,0.4006147,6.408955,34.00218,-74.5863
7.439994,4.249375,0.4234552,6.104926,33.90272,-76.31464
7.459994,4.258239,0.4431725,5.642335,33.64355,-78.02094
7.479994,4.267138,0.4449606,5.545261,33.43055,-79.08478
7.499994,4.275021,0.3941298,5.287294,33.36582,-79.86487
7.519994,4.282313,0.3646374,5.938952,33.92564,-80.63049
7.539994,4.288385,0.3036022,6.904984,34.3627,-81.37427
7.559994,4.293731,0.2672911,7.36563,34.4249,-82.0896
7.579994,4.299425,0.2846956,7.21876,33.94706,-81.62427
7.599994,4.30475,0.266242,7.051495,32.91926,-80.73242
7.619994,4.309271,0.2260685,7.191033,33.13971,-79.75415
7.639994,4.312768,0.1748323,7.762338,34.15712,-79.76154
7.659994,4.316319,0.1775265,8.122303,34.89813,-79.92712
7.679994,4.319097,0.1389265,8.127972,33.74712,-78.34354
7.699994,4.322151,0.1527071,7.733289,31.97703,-76.12717
7.719994,4.326509,0.2179146,7.248697,30.86282,-73.9624
7.739994,4.331956,0.2723217,6.661748,30.00615,-71.98718
7.759994,4.338214,0.3129244,6.017297,29.5331,-70.02371
7.779994,4.345486,0.3635645,5.652092,30.37594,-69.22961
7.799994,4.353057,0.3785849,5.535917,31.38216,-68.72095
7.819993,4.36048,0.3711224,5.481359,32.21788,-68.3241
7.839993,4.367231,0.3375769,5.810554,33.39271,-68.01062
7.859993,4.373333,0.3050566,6.092184,34.11093,-67.8537
7.879993,4.379478,0.30725,6.506436,34.39388,-67.81
7.899993,4.385815,0.3168583,7.066841,34.87482,-67.99207
7.919993,4.392185,0.3185272,7.423327,36.17047,-68.82681
7.939993,4.398755,0.3284931,7.711519,36.42785,-69.08224
7.959993,4.405633,0.3439188,7.918467,36.4569,-69.23053
7.979993,4.41197,0.3168106,7.447921,36.30216,-68.77072
7.999993,4.418182,0.3106356,6.825331,35.70264,-67.67981
8.019994,4.424995,0.3406286,6.785932,35.17143,-66.66907
8.039994,4.432403,0.3703833,7.058213,34.6401,-65.62018
8.059995,4.440463,0.4029989,7.163728,34.22324,-64.51413
8.079995,4.449334,0.4435778,6.369338,35.11587,-65.48737
8.099996,4.457943,0.4304409,5.633563,35.93632,-66.90662
8.119996,4.465846,0.3951311,4.658568,34.56988,-67.69934
8.139997,4.473835,0.3994942,3.784012,34.35186,-69.14249
8.159997,4.481929,0.4046917,3.265836,34.21857,-70.5498
8.179997,4.490926,0.4498243,3.429922,33.92336,-71.06467
8.199998,4.501811,0.5442619,3.695071,33.8761,-71.27383
8.219998,4.514055,0.6121874,3.671188,33.70961,-71.27969
8.239999,4.527478,0.6711721,3.815099,33.53605,-71.28641
8.259999,4.542378,0.7450104,3.971052,33.6732,-71.30142
8.28,4.558465,0.8043051,4.182718,33.56039,-70.7059
8.3,4.575062,0.8298874,4.386874,33.52343,-69.91245
8.320001,4.590757,0.7847309,4.706049,33.93678,-69.0806
8.340001,4.605258,0.7250786,5.154346,34.6757,-68.3129
8.360002,4.619251,0.6996155,5.554336,34.4505,-67.21219
8.380002,4.63316,0.6954432,5.5186,34.73971,-67.90613
8.400002,4.647234,0.7037401,5.118589,34.41019,-69.1778
8.420003,4.661681,0.7223368,4.67217,33.9955,-70.52478
8.440003,4.675995,0.7156849,4.265469,34.26914,-72.27991
8.460004,4.690029,0.7016897,3.82269,33.71727,-73.45154
8.480004,4.703882,0.6926775,4.176394,33.9835,-75.23154
8.500005,4.717253,0.6685257,4.846349,33.73178,-77.00751
8.520005,4.730361,0.6553888,5.552843,33.13401,-78.77347
8.540006,4.743581,0.6610155,6.245838,33.35389,-80.5578
8.560006,4.753505,0.4961967,7.423305,33.45362,-82.21191
8.580007,4.758884,0.26896,8.368164,33.49841,-82.47052
8.600007,4.761084,0.1099825,8.420246,33.94049,-82.21359
8.620008,4.762202,0.05590916,8.334551,34.36107,-81.85205
8.640008,4.764292,0.1044989,8.230666,34.43507,-81.45227
8.660008,4.766537,0.1122475,8.16818,33.93902,-80.95432
